date,ticker,open,high,low,close,volume
2020-01-01,QQQ,300.0,302.2351675309683,294.52372007401766,296.7345582403344,30108047
2020-01-02,QQQ,297.4989021438472,303.8253519983924,275.21580476629714,281.1955565400066,17442161
2020-01-03,QQQ,281.8376744192781,283.506237108477,280.1752728414603,281.8437994028337,24082885
2020-01-06,QQQ,281.50525110436155,282.87579267722987,277.4493138205756,278.8067172626226,25785042
2020-01-07,QQQ,278.1542744840549,283.2299112562522,275.4162486541571,280.46909932957243,23766094
2020-01-08,QQQ,280.6266073618225,286.0234061701443,280.1317935379629,285.5199641530847,27577851
2020-01-09,QQQ,285.1143076472527,291.52726168640027,282.12116818239747,288.4985938724259,24315100
2020-01-10,QQQ,288.35440027071706,290.51278562990865,280.85771957874533,282.97584547278376,34114579
2020-01-13,QQQ,282.8059386659179,283.9444868578027,272.8535439518162,273.95646505529527,33030505
2020-01-14,QQQ,274.75101765723053,275.32915665653366,271.7078491793257,272.28079025503047,53553750
2020-01-15,QQQ,272.1395563346146,273.87451789563244,270.3132826218826,272.0476583087091,34992890
2020-01-16,QQQ,272.84636077459595,279.86118636657864,269.1610768492073,276.13153028119314,15458826
2020-01-17,QQQ,275.90197075331804,277.32664649886186,268.63250317343596,270.0268414983057,22736462
2020-01-20,QQQ,269.65658931847724,270.2439063814513,265.6566357246119,266.2365037777176,28971911
2020-01-21,QQQ,265.6749176045487,266.5589261996166,261.1392183164466,262.0110356849681,35598327
2020-01-22,QQQ,262.13211120565927,269.7907364887402,259.9990273237287,267.6130517909594,43185893
2020-01-23,QQQ,267.7173444669271,271.07213107165927,267.63746927466735,270.9912790799427,31278015
2020-01-24,QQQ,270.74130676050356,284.0277011748151,267.8305418085402,281.0065733872826,27462774
2020-01-27,QQQ,281.1543445570163,282.03869304353174,279.27788797343754,280.15910601678604,26437226
2020-01-28,QQQ,279.1135573779737,282.42383411928773,267.6739055594736,270.8866110131028,21611998
2020-01-29,QQQ,271.5463843482334,273.24015448006645,266.08700671126326,267.7571414466451,34919883
2020-01-30,QQQ,267.32910140686704,282.1681834226431,263.6023937397915,278.2886933052441,34118873
2020-01-31,QQQ,278.9684421898779,281.0691420133207,271.46847339863126,273.52820693517316,42658451
2020-02-03,QQQ,273.4168740027747,274.6399641625549,266.8322673162583,268.03126574986914,32011639
2020-02-04,QQQ,268.0211820583101,268.1863463854147,259.6005447631152,259.76061863285673,18451649
2020-02-05,QQQ,260.01313940144064,260.204297960237,258.2127329599443,258.4027075484507,31956996
2020-02-06,QQQ,258.4024508593739,262.98736972512825,255.2378644252478,259.80559930332697,33292826
2020-02-07,QQQ,259.5534679473543,261.65372023077435,246.60861138285065,248.62039553490402,42287180
2020-02-10,QQQ,248.2764163661662,249.67261937846774,242.3677350023929,243.73841820578923,28205572
2020-02-11,QQQ,243.35546112552143,250.22422573853154,239.7386456248372,246.55978667411145,25165540
2020-02-12,QQQ,246.85499775595414,251.95500046042,234.39127295448424,239.33593242560076,23268413
2020-02-13,QQQ,239.12881765569963,243.55050737792575,238.02816074230066,242.4346345226561,35987640
2020-02-14,QQQ,242.49031829067255,256.34852674089797,239.88146405956104,253.61993352801082,19827689
2020-02-17,QQQ,254.29330260515323,256.7311105214067,249.68361019722914,252.1003955933525,27521379
2020-02-18,QQQ,253.06563420425172,257.1627131728126,244.5640638705517,248.58866160178422,55705002
2020-02-19,QQQ,248.4243635030116,250.32764076406423,246.53410067792328,248.43727965984274,35608263
2020-02-20,QQQ,249.1099241895032,252.07057834548982,243.14415828253505,246.0686673116499,21125062
2020-02-21,QQQ,245.89563827906017,252.06747102021347,241.98448983402005,248.12092773268162,49087718
2020-02-24,QQQ,247.9883955106294,252.99735013033984,245.30742453771188,250.29148079560798,30022437
2020-02-25,QQQ,249.98844108675863,250.44552041722747,247.83607766488055,248.29005165695827,35808098
2020-02-26,QQQ,248.780407716931,249.4092044356763,241.3658037942818,241.97740580981042,31064030
2020-02-27,QQQ,242.050942514404,244.8045000868842,241.28131415538925,244.0285835942922,36809411
2020-02-28,QQQ,244.365295158825,246.12459684745167,240.85276946816967,242.59935733261088,31262614
2020-03-02,QQQ,241.35463312477592,242.9761610096531,240.01102359649536,241.6310128886414,44957724
